PersonId,DegreeYear,rao,prof_field,phd_field,n,gender
2674,2005,0.47927452,Social Sciences,Social Sciences,5,M
2675,2006,0.445540033,Social Sciences,Social Sciences,12,M
2676,2009,0.516658955,Social Sciences,Social Sciences,3,M
2677,2008,0.558889393,Phys & Eng,Phys & Eng,7,M
2678,2005,0.183362702,Math & Computing,Math & Computing,4,M
2679,2008,0.532465544,Social Sciences,Social Sciences,6,M
2680,2006,0.608331917,Social Sciences,Social Sciences,5,F
2681,2008,0.21777046,Social Sciences,Social Sciences,1,M
2682,2007,0.573240693,Social Sciences,Social Sciences,2,F
2683,2005,0.259584733,Phys & Eng,Phys & Eng,7,M
2684,2007,0.309580456,Phys & Eng,Phys & Eng,7,M
2685,2007,0.527398454,Social Sciences,Social Sciences,3,F
2686,2006,0.355197889,Math & Computing,Math & Computing,7,F
2687,2008,0.577385625,Bio & Health,Bio & Health,3,F
2688,2007,0.531434305,Social Sciences,Social Sciences,4,F
2689,2005,0.509668601,Bio & Health,Bio & Health,5,F
2690,2009,0.306721894,Social Sciences,Social Sciences,5,M
2691,2005,0.098614951,Phys & Eng,Phys & Eng,3,M
2692,2005,0.511108505,Bio & Health,Bio & Health,4,M
2693,2005,0.511108505,Math & Computing,Bio & Health,4,M
2694,2007,0.296737262,Math & Computing,Math & Computing,7,M
2695,2006,7.77E-16,Math & Computing,Math & Computing,8,M
2696,2006,0.266661343,Math & Computing,Math & Computing,5,M
2697,2008,0.518932698,Bio & Health,Bio & Health,4,F
2698,2007,0.435464969,Math & Computing,Math & Computing,2,M
2699,2010,0.536395216,Bio & Health,Social Sciences,5,F
2700,2005,0.206292194,Bio & Health,Bio & Health,4,M
2701,2006,0.158306517,Social Sciences,Social Sciences,2,M
2702,2005,0.568872158,Social Sciences,Social Sciences,1,F
2703,2006,0.400938786,Social Sciences,Social Sciences,1,F
2704,2007,0.456561603,Social Sciences,Social Sciences,3,M
2705,2006,0.44193863,Bio & Health,Bio & Health,3,M
2706,2007,0.603370293,Math & Computing,Bio & Health,7,F
2707,2005,0.366840097,Social Sciences,Social Sciences,2,M
2708,2008,0.287822465,Phys & Eng,Phys & Eng,8,M
2709,2006,0.574712436,Social Sciences,Social Sciences,2,M
2710,2005,0.263347286,Bio & Health,Bio & Health,1,M
2711,2011,0.627782333,Life & Earth,Life & Earth,5,M
2712,2011,0.311865113,Bio & Health,Bio & Health,2,F
2713,2005,0.550077573,Bio & Health,Bio & Health,1,F
2714,2007,0.319202262,Social Sciences,Social Sciences,1,F
2715,2006,0.58564947,Social Sciences,Social Sciences,1,M
2716,2008,0.479162948,Social Sciences,Social Sciences,3,F
2717,2005,7.77E-16,Math & Computing,Math & Computing,8,M
2718,2007,0.401322595,Math & Computing,Math & Computing,4,M
2719,2007,4.44E-16,Math & Computing,Phys & Eng,4,F
2720,2007,4.44E-16,Phys & Eng,Phys & Eng,4,F
2721,2006,0.632812364,Life & Earth,Life & Earth,10,M
2722,2007,0.515006447,Bio & Health,Bio & Health,3,M
2723,2005,0.55253511,Social Sciences,Social Sciences,10,M
2724,2005,0.220747943,Bio & Health,Bio & Health,8,M
2725,2008,0.446736162,Phys & Eng,Bio & Health,13,M
2726,2009,0.297175793,Social Sciences,Social Sciences,1,F
2727,2006,0.491928712,Phys & Eng,Phys & Eng,6,F
2728,2005,0.562555896,Social Sciences,Phys & Eng,2,M
2729,2008,0.604824673,Social Sciences,Social Sciences,1,F
2730,2008,0.288056433,Social Sciences,Social Sciences,6,F
2731,2008,0.495602383,Social Sciences,Social Sciences,2,M
2732,2005,0.200242596,Phys & Eng,Phys & Eng,17,M
2733,2005,0.655301517,Phys & Eng,Phys & Eng,4,F
2734,2007,0.390186209,Bio & Health,Social Sciences,2,F
2735,2007,0.601325786,Social Sciences,Social Sciences,4,F
2736,2005,0.431676131,Phys & Eng,Phys & Eng,4,M
2737,2009,0.243711018,Phys & Eng,Phys & Eng,2,M
2738,2008,0.414411825,Bio & Health,Bio & Health,5,M
2739,2008,0.546896002,Social Sciences,Phys & Eng,5,M
2740,2009,0.067346393,Social Sciences,Social Sciences,2,F
2741,2005,0.243131002,Life & Earth,Life & Earth,7,M
2742,2006,0.300292196,Bio & Health,Bio & Health,2,M
2743,2005,0.234375,Math & Computing,Math & Computing,8,F
2744,2007,0.529995853,Math & Computing,Math & Computing,7,M
2745,2006,0.312999692,Phys & Eng,Phys & Eng,6,F
2746,2007,0.52833166,Phys & Eng,Phys & Eng,9,M
2747,2008,0.621493581,Phys & Eng,Phys & Eng,14,M
2748,2008,0.287088562,Social Sciences,Social Sciences,1,M
2749,2008,0.687106902,Phys & Eng,Phys & Eng,5,M
2750,2007,0.680165864,Social Sciences,Social Sciences,1,F
2751,2005,0.357799611,Social Sciences,Social Sciences,2,M
2752,2006,0.437886751,Phys & Eng,Phys & Eng,6,M
2753,2006,0.643591377,Social Sciences,Social Sciences,1,M
2754,2006,0.459522667,Life & Earth,Life & Earth,7,M
2755,2006,0.568212457,Phys & Eng,Phys & Eng,8,M
2756,2006,0.41440588,Phys & Eng,Phys & Eng,8,M
2757,2006,0.402218043,Life & Earth,Life & Earth,14,M
2758,2005,0.424583181,Phys & Eng,Phys & Eng,4,M
2759,2009,0.498221167,Social Sciences,Social Sciences,6,F
2760,2006,0.420727467,Life & Earth,Life & Earth,9,M
2761,2005,0.300629717,Life & Earth,Life & Earth,2,M
2762,2005,0.253451007,Social Sciences,Social Sciences,15,M
2763,2006,0.497781965,Bio & Health,Bio & Health,5,F
2764,2005,0.347146196,Life & Earth,Life & Earth,10,F
2765,2006,0.462214328,Social Sciences,Social Sciences,10,F
2766,2008,0.16524252,Social Sciences,Social Sciences,2,M
2767,2005,0.425482649,Social Sciences,Social Sciences,3,M
2768,2008,0.544680533,Social Sciences,Social Sciences,3,F
2769,2006,0.491279453,Phys & Eng,Life & Earth,7,M
2770,2005,0.481799495,Bio & Health,Bio & Health,8,F
2771,2007,0.307529449,Social Sciences,Social Sciences,3,M
2772,2007,0.582890387,Phys & Eng,Phys & Eng,10,M
2773,2006,0.432722486,Math & Computing,Math & Computing,3,M
2774,2006,0.139360126,Math & Computing,Phys & Eng,9,M
2775,2008,0.310735545,Social Sciences,Social Sciences,2,M
2776,2008,0.32390876,Phys & Eng,Phys & Eng,3,M
2777,2008,0.32390876,Phys & Eng,Phys & Eng,3,F
2778,2008,0.584606484,Social Sciences,Social Sciences,4,M
2779,2005,0.466470093,Phys & Eng,Phys & Eng,6,M
2780,2007,0.377163293,Bio & Health,Bio & Health,2,F
2781,2008,0.493363765,Bio & Health,Social Sciences,3,M
2782,2008,0.493363765,Life & Earth,Social Sciences,3,M
2783,2007,0.125231562,Math & Computing,Math & Computing,2,M
2784,2008,0.201619888,Social Sciences,Social Sciences,2,M
2785,2008,0.1764189,Social Sciences,Social Sciences,5,M
2786,2008,0.417994004,Phys & Eng,Phys & Eng,4,F
2787,2007,0.48762875,Life & Earth,Bio & Health,3,F
2788,2005,0.502208891,Phys & Eng,Phys & Eng,2,F
2789,2007,0.753641701,Math & Computing,Math & Computing,1,F
2790,2005,0.371042775,Phys & Eng,Phys & Eng,5,M
2791,2007,0.081158696,Social Sciences,Social Sciences,2,M
2792,2007,0.61953198,Bio & Health,Bio & Health,1,F
2793,2005,0.467133492,Bio & Health,Bio & Health,9,F
2794,2007,0.56410308,Social Sciences,Social Sciences,6,M
2795,2006,0.445756196,Life & Earth,Life & Earth,10,M
2796,2007,0.33630485,Phys & Eng,Life & Earth,1,M
2797,2006,0.747671688,Phys & Eng,Phys & Eng,3,M
2798,2005,0.574594763,Bio & Health,Bio & Health,9,F
2799,2008,0.41581731,Social Sciences,Social Sciences,3,F
2800,2007,0.50935331,Phys & Eng,Phys & Eng,2,M
2801,2005,0.349964683,Social Sciences,Social Sciences,3,F
2802,2008,0.580127614,Social Sciences,Social Sciences,2,F
2803,2007,0.461708033,Phys & Eng,Phys & Eng,2,M
2804,2008,0.553184304,Social Sciences,Social Sciences,3,M
2805,2007,0.525110595,Bio & Health,Bio & Health,1,F
2806,2005,0.397890537,Life & Earth,Life & Earth,2,M
2807,2007,0.472212302,Life & Earth,Life & Earth,4,M
2808,2006,0.504711342,Social Sciences,Social Sciences,1,F
2809,2006,0.605824615,Math & Computing,Math & Computing,2,M
2810,2006,0.283526545,Life & Earth,Bio & Health,11,M
2811,2006,0.283526545,Social Sciences,Bio & Health,11,M
2812,2007,0.567562197,Bio & Health,Math & Computing,3,F
2813,2008,0.200612005,Life & Earth,Life & Earth,3,M
2814,2007,0.067661466,Phys & Eng,Phys & Eng,7,M
2815,2007,0.424967651,Bio & Health,Bio & Health,12,F
2816,2007,0.542757544,Phys & Eng,Phys & Eng,5,M
2817,2006,0.6611868,Phys & Eng,Phys & Eng,6,M
2818,2008,0.442814758,Social Sciences,Social Sciences,2,M
2819,2008,0.557732604,Math & Computing,Math & Computing,3,M
2820,2007,0.628799141,Life & Earth,Life & Earth,3,F
2821,2005,0.147914729,Life & Earth,Life & Earth,5,F
2822,2007,0.680868987,Life & Earth,Life & Earth,2,M
2823,2007,0.680868987,Phys & Eng,Life & Earth,2,M
2824,2006,0.366680617,Phys & Eng,Phys & Eng,5,F
2825,2006,0.231705247,Social Sciences,Social Sciences,2,M
2826,2006,0.467288997,Life & Earth,Life & Earth,10,M
2827,2005,0.208276874,Phys & Eng,Phys & Eng,2,M
2828,2006,0.06596238,Phys & Eng,Phys & Eng,6,M
2829,2005,0.476023154,Social Sciences,Social Sciences,11,M
2830,2006,0.4824607,Social Sciences,Social Sciences,5,F
2831,2006,0.539499541,Phys & Eng,Phys & Eng,3,M
2832,2006,0.37721914,Phys & Eng,Math & Computing,8,M
2833,2006,0.458409749,Phys & Eng,Phys & Eng,9,M
2834,2006,0.484850975,Phys & Eng,Phys & Eng,19,M
2835,2005,0.513185436,Phys & Eng,Phys & Eng,11,M
2836,2007,0.231881416,Phys & Eng,Phys & Eng,3,F
2837,2008,0.456870006,Social Sciences,Social Sciences,3,F
2838,2007,0.508665782,Math & Computing,Math & Computing,4,F
2839,2008,0.358229964,Social Sciences,Social Sciences,1,F
2840,2007,0.355179322,Social Sciences,Social Sciences,3,M
2841,2008,0.292838696,Math & Computing,Math & Computing,3,M
2842,2006,0.476071413,Social Sciences,Social Sciences,5,M
2843,2006,0.453116229,Math & Computing,Math & Computing,7,M
2844,2006,0.617171228,Life & Earth,Life & Earth,9,M
2845,2007,0.288635943,Phys & Eng,Phys & Eng,9,M
2846,2008,0.252851183,Life & Earth,Life & Earth,1,M
2847,2005,0.448685834,Social Sciences,Social Sciences,2,F
2848,2008,0.506420783,Math & Computing,Math & Computing,6,F
2849,2005,0.595372559,Phys & Eng,Phys & Eng,20,M
2850,2007,0.341826485,Phys & Eng,Phys & Eng,11,M
2851,2006,0.268018788,Life & Earth,Life & Earth,7,M
2852,2006,0.564638972,Social Sciences,Social Sciences,3,F
2853,2005,0.19007169,Phys & Eng,Life & Earth,7,M
2854,2005,0.466051956,Math & Computing,Math & Computing,15,M
2855,2005,0.336526816,Social Sciences,Social Sciences,2,M
2856,2005,0.18210885,Social Sciences,Social Sciences,2,M
2857,2007,0.382165353,Social Sciences,Social Sciences,2,F
2858,2007,0.476379072,Social Sciences,Social Sciences,4,F
2859,2005,0.589671259,Bio & Health,Bio & Health,12,M
2860,2005,0.667086247,Social Sciences,Social Sciences,20,M
2861,2005,0.65676457,Bio & Health,Bio & Health,4,M
2862,2007,0.340023782,Social Sciences,Social Sciences,8,M
2863,2005,0.583150538,Bio & Health,Phys & Eng,2,M
2864,2008,0.509556686,Phys & Eng,Phys & Eng,7,M
2865,2005,0.478963218,Phys & Eng,Life & Earth,4,M
2866,2006,0.593940705,Bio & Health,Bio & Health,5,M
2867,2008,0.125728168,Social Sciences,Social Sciences,1,M
2868,2006,0.596819456,Phys & Eng,Phys & Eng,6,F
2869,2008,0.587793734,Bio & Health,Social Sciences,5,F
2870,2007,0.458267956,Phys & Eng,Phys & Eng,4,M
2871,2008,0.671627104,Social Sciences,Social Sciences,1,F
2872,2006,0.535685992,Phys & Eng,Phys & Eng,12,M
2873,2005,0.380034274,Math & Computing,Math & Computing,8,M
2874,2008,0.54316731,Bio & Health,Bio & Health,2,F
2875,2006,0.576974779,Phys & Eng,Phys & Eng,5,M
2876,2006,0.616385052,Social Sciences,Social Sciences,3,M
2877,2007,0.392653863,Phys & Eng,Phys & Eng,13,M
2878,2007,0.323120219,Bio & Health,Bio & Health,3,F
2879,2006,0.637763514,Phys & Eng,Phys & Eng,4,M
2880,2005,0.552330207,Life & Earth,Bio & Health,3,F
2881,2008,0.578174545,Social Sciences,Social Sciences,1,F
2882,2006,0.311035426,Phys & Eng,Phys & Eng,16,M
2883,2005,0.572407104,Phys & Eng,Phys & Eng,4,M
2884,2006,0.546213754,Life & Earth,Life & Earth,6,M
2885,2005,0.368030576,Bio & Health,Social Sciences,3,F
2886,2005,0.600511211,Life & Earth,Life & Earth,10,F
2887,2005,0.600511211,Phys & Eng,Life & Earth,10,F
2888,2007,0.293358259,Social Sciences,Social Sciences,4,M
2889,2006,0.514713352,Bio & Health,Life & Earth,9,M
2890,2006,0.156114334,Social Sciences,Social Sciences,1,M
2891,2008,0.611166428,Social Sciences,Social Sciences,7,M
2892,2005,0.608335646,Phys & Eng,Phys & Eng,4,M
2893,2005,0.650093092,Life & Earth,Life & Earth,2,M
2894,2006,0.60226522,Social Sciences,Social Sciences,11,F
2895,2008,0.208270731,Social Sciences,Social Sciences,4,M
2896,2005,0.279347842,Phys & Eng,Phys & Eng,6,F
2897,2005,0.302187746,Life & Earth,Life & Earth,3,F
2898,2008,0.314453565,Social Sciences,Social Sciences,19,M
2899,2009,0.428153095,Math & Computing,Math & Computing,2,M
2900,2005,0.435681153,Bio & Health,Bio & Health,1,F
2901,2006,0.641514258,Phys & Eng,Phys & Eng,3,M
2902,2005,0.402492543,Phys & Eng,Phys & Eng,9,M
2903,2007,0.471625777,Bio & Health,Bio & Health,1,F
2904,2005,0.441082512,Phys & Eng,Phys & Eng,3,M
2905,2009,0.697346687,Phys & Eng,Phys & Eng,8,M
2906,2006,0.46363867,Phys & Eng,Phys & Eng,5,M
2907,2005,0.54679693,Life & Earth,Life & Earth,4,M
2908,2007,0.656261426,Life & Earth,Phys & Eng,2,F
2909,2005,0.492371423,Social Sciences,Social Sciences,2,F
2910,2009,0.463021529,Phys & Eng,Phys & Eng,3,M
2911,2006,0.265829846,Phys & Eng,Phys & Eng,5,M
2912,2008,0.446708248,Social Sciences,Social Sciences,2,F
2913,2006,0.125899946,Life & Earth,Life & Earth,1,F
2914,2006,0.340167935,Phys & Eng,Phys & Eng,3,M
2915,2007,0.272093024,Social Sciences,Social Sciences,1,M
2916,2009,0.407976446,Social Sciences,Social Sciences,2,M
2917,2006,0.652700407,Life & Earth,Life & Earth,1,M
2918,2006,0.652700407,Social Sciences,Life & Earth,1,M
2919,2009,0.463940722,Social Sciences,Social Sciences,3,F
2920,2005,0.426934927,Social Sciences,Social Sciences,7,M
2921,2008,0.685986311,Life & Earth,Life & Earth,8,M
2922,2005,0.406670704,Social Sciences,Social Sciences,1,F
2923,2009,0.611373754,Social Sciences,Social Sciences,2,M
2924,2007,0.389514744,Social Sciences,Social Sciences,4,M
2925,2006,0.472546565,Social Sciences,Social Sciences,1,F
2926,2008,0.166866386,Social Sciences,Social Sciences,8,M
2927,2009,0.441964146,Social Sciences,Social Sciences,1,M
2928,2005,0.581290376,Social Sciences,Social Sciences,1,M
2929,2006,0.256851609,Bio & Health,Social Sciences,1,F
2930,2005,0.383305625,Social Sciences,Social Sciences,3,F
2931,2005,0.63185949,Phys & Eng,Phys & Eng,2,M
2932,2006,0.564656927,Phys & Eng,Phys & Eng,1,M
2933,2005,0.421285448,Bio & Health,Bio & Health,17,M
2934,2005,0.423128765,Bio & Health,Bio & Health,5,M
2935,2009,0.330953886,Bio & Health,Bio & Health,5,F
2936,2015,0.608524907,Bio & Health,Social Sciences,7,F
2937,2007,0.529065223,Bio & Health,Bio & Health,5,M
2938,2009,0.455058875,Bio & Health,Social Sciences,4,M
2939,2006,0.571517268,Bio & Health,Social Sciences,7,F
2940,2006,0.584180708,Bio & Health,Bio & Health,2,F
2941,2005,0.474135938,Math & Computing,Math & Computing,3,F
2942,2007,0.510514683,Math & Computing,Math & Computing,3,M
2943,2009,0.639292801,Bio & Health,Bio & Health,12,F
2944,2006,0.235769918,Phys & Eng,Phys & Eng,9,M
2945,2007,0.602552064,Bio & Health,Bio & Health,11,M
2946,2006,0.360040907,Bio & Health,Bio & Health,6,F
2947,2009,0.518542107,Social Sciences,Social Sciences,5,M
2948,2007,0.415572521,Math & Computing,Math & Computing,3,M
2949,2005,0.551555376,Bio & Health,Bio & Health,8,M
2950,2005,0.484682396,Social Sciences,Social Sciences,10,M
2951,2006,0.566794792,Social Sciences,Social Sciences,4,F
2952,2008,0.59927623,Social Sciences,Social Sciences,4,M
2953,2005,0.605245059,Social Sciences,Social Sciences,5,M
2954,2008,0.527312653,Social Sciences,Social Sciences,6,F
2955,2005,0.605841986,Social Sciences,Social Sciences,4,M
2956,2012,0.413161198,Bio & Health,Bio & Health,2,M
2957,2005,0.437830593,Phys & Eng,Phys & Eng,9,M
2958,2005,0.571483505,Life & Earth,Phys & Eng,3,M
2959,2005,0.571483505,Phys & Eng,Phys & Eng,3,M
2960,2008,0.554737852,Social Sciences,Social Sciences,4,F
2961,2005,0.425092841,Social Sciences,Social Sciences,7,M
2962,2008,0.399006121,Phys & Eng,Phys & Eng,5,M
2963,2009,0.262028309,Social Sciences,Social Sciences,1,F
2964,2005,0.583547901,Bio & Health,Bio & Health,12,F
2965,2007,0.522421192,Bio & Health,Bio & Health,9,M
2966,2005,0.411006875,Bio & Health,Bio & Health,7,M
2967,2006,0.523216218,Bio & Health,Bio & Health,4,M
2968,2005,0.465514149,Phys & Eng,Phys & Eng,1,M
2969,2006,0.582548495,Phys & Eng,Phys & Eng,3,M
2970,2005,0.267447076,Phys & Eng,Phys & Eng,1,M
2971,2006,0.476475286,Bio & Health,Bio & Health,4,M
2972,2007,0.325002282,Social Sciences,Social Sciences,1,M
2973,2006,0.317193252,Life & Earth,Life & Earth,6,M
2974,2006,0.518875508,Life & Earth,Bio & Health,5,M
2975,2005,0.515807982,Bio & Health,Bio & Health,8,M
2976,2007,0.526005161,Bio & Health,Bio & Health,2,M
2977,2007,0.526005161,Math & Computing,Bio & Health,2,M
2978,2005,0.4255151,Life & Earth,Life & Earth,6,F
2979,2008,0.415812102,Bio & Health,Bio & Health,14,M
2980,2008,0.438183214,Bio & Health,Bio & Health,3,F
2981,2006,0.671645144,Life & Earth,Life & Earth,8,M
2982,2006,0.671645144,Phys & Eng,Life & Earth,8,M
2983,2010,0.426303692,Life & Earth,Life & Earth,1,M
2984,2005,0.476065173,Social Sciences,Social Sciences,3,F
2985,2007,0.378426705,Social Sciences,Social Sciences,13,M
2986,2006,0.362534096,Social Sciences,Social Sciences,1,F
2987,2009,0.601591305,Social Sciences,Social Sciences,4,M
2988,2005,0.433466531,Social Sciences,Phys & Eng,3,M
2989,2005,0.454880763,Social Sciences,Social Sciences,5,F
2990,2006,0.375121893,Life & Earth,Life & Earth,3,M
2991,2006,4.44E-16,Social Sciences,Social Sciences,1,M
2992,2008,0.463186223,Social Sciences,Social Sciences,6,F
2993,2008,0.557141156,Bio & Health,Bio & Health,6,F
2994,2006,0.280012618,Life & Earth,Life & Earth,9,M
2995,2006,0.157721664,Life & Earth,Life & Earth,5,F
2996,2006,0.381838571,Social Sciences,Social Sciences,2,F
2997,2006,0.590919946,Phys & Eng,Phys & Eng,10,F
2998,2009,0.597956294,Social Sciences,Phys & Eng,2,M
2999,2006,0.414404869,Bio & Health,Bio & Health,2,F
3000,2008,2.22E-16,Social Sciences,Social Sciences,3,M
3001,2005,0.468880496,Bio & Health,Bio & Health,5,F
3002,2008,0.419644344,Bio & Health,Bio & Health,10,M
3003,2005,0.230672215,Bio & Health,Bio & Health,10,M
3004,2007,0.597991122,Life & Earth,Life & Earth,7,M
3005,2009,0.48019385,Bio & Health,Bio & Health,3,F
3006,2005,0.521799234,Bio & Health,Bio & Health,13,M
3007,2008,0.609372274,Phys & Eng,Phys & Eng,4,M
3008,2007,0.574449125,Social Sciences,Social Sciences,3,F
3009,2005,0.703435742,Bio & Health,Phys & Eng,7,F
3010,2005,0.703435742,Life & Earth,Phys & Eng,7,F
3011,2009,0.528769993,Social Sciences,Social Sciences,1,M
3012,2009,0.502392655,Social Sciences,Social Sciences,2,F
3013,2005,0.526584089,Life & Earth,Life & Earth,15,M
3014,2007,0.469984757,Life & Earth,Phys & Eng,19,M
3015,2007,0.469984757,Phys & Eng,Phys & Eng,19,M
3016,2007,0.315108351,Phys & Eng,Phys & Eng,6,M
3017,2006,0.505333926,Social Sciences,Social Sciences,9,M
3018,2005,0.39377332,Bio & Health,Bio & Health,5,F
3019,2008,0.41420799,Bio & Health,Bio & Health,10,M
3020,2009,0.150994878,Social Sciences,Social Sciences,5,M
3021,2009,0.134288233,Social Sciences,Social Sciences,2,M
3022,2007,0.108244032,Phys & Eng,Phys & Eng,4,M
3023,2005,0.598956357,Math & Computing,Phys & Eng,7,F
3024,2005,0.598956357,Social Sciences,Phys & Eng,7,F
3025,2009,0.471497795,Math & Computing,Math & Computing,2,M
3026,2007,0.452668191,Bio & Health,Math & Computing,12,F
3027,2005,0.498980354,Bio & Health,Phys & Eng,7,F
3028,2008,0.351358334,Social Sciences,Social Sciences,1,F
3029,2009,0.438716807,Social Sciences,Social Sciences,5,M
3030,2007,0.434916401,Life & Earth,Life & Earth,5,M
